resource_name,resource_type,location,owner,environment,cost_center,created_date,last_modified_date,tags,subscription_id,resource_group_name,resource_id,sku,status,provisioning_state,managed_by,monthly_cost,compliance_status,backup_enabled,monitoring_enabled,security_group,public_ip_enabled,encryption_status,identity_type,migration_wave,migration_status,on_premises_server,dependencies
sanford-wilson-sa-63,Microsoft.Storage/storageAccounts,uk-south,Marge,prod,CC002,2024-03-12,2024-06-14,"owner=Marge,env=prod,cost_center=CC002,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-prod-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-prod-resources/providers/Microsoft.Storage/storageAccounts/sanford-wilson-sa-63,standard_lrs,Running,InProgress,azure-site-recovery,50.46,,True,1,nsg-prod-5,True,,UserAssigned,Wave 1,completed,SPNF-MONTH-821,
app-development-space-854,Microsoft.Web/sites,east-us,Lisa,development,nuclear-ops,2025-02-23,2025-03-11,,b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-DEVELOPMENT-LISA,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-DEVELOPMENT-LISA/providers/Microsoft.Web/sites/app-development-space-854,Basic,running,InProgress,,183.49,,true,no,nsg-development-8,yes,Disabled,None,Wave 4,Complete,,
kvteststory78,Microsoft.KeyVault/vaults,westus,Lisa,test,CC003,2024-01-04,2024-01-18,,b2c3d4e5-f6g7-8901-bcde-f12345678901,resourcegroup-test-offer,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/resourcegroup-test-offer/providers/Microsoft.KeyVault/vaults/kvteststory78,Basic,Failed,Succeeded,,23.2,compliant,True,false,,false,enabled,system-assigned,Wave 1,NotStarted,SPNF-WHETHER-857,
nsg-Dev-white-580,Microsoft.Network/networkSecurityGroups,uk-south,Marge,Dev,nuclear-ops,2024-03-15,2024-07-17,Environment:Dev;Owner:Marge;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-Dev-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-Dev-resources/providers/Microsoft.Network/networkSecurityGroups/nsg-Dev-white-580,Basic,Updating,succeeded,,9.34,N/A,1,disabled,,False,Disabled,None,Wave 2,IN PROGRESS,SPNF-NEARLY-034,"res-teacher-917,res-road-131,res-nor-671"
springfield-nsg-window-staging,Microsoft.Network/networkSecurityGroups,east-us,Lisa,staging,,2024-05-24,2024-08-12,Environment:staging;Owner:Lisa;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Lisa-staging-rg,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/Lisa-staging-rg/providers/Microsoft.Network/networkSecurityGroups/springfield-nsg-window-staging,Premium,STOPPED,Failed,,2.11,,no,True,nsg-staging-9,0,Enabled,SystemAssigned,Wave 2,NotStarted,SPNF-SURFACE-120,
saSTAGINGstand47,Microsoft.Storage/storageAccounts,east-us,Homer,STAGING,CC002,2024-07-03,2025-04-29,,b2c3d4e5-f6g7-8901-bcde-f12345678901,springfield-STAGING-resources,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/springfield-STAGING-resources/providers/Microsoft.Storage/storageAccounts/saSTAGINGstand47,Standard_GRS,Running,InProgress,,17.79,UNKNOWN,disabled,yes,nsg-STAGING-9,0,,system-assigned,Wave 1,Failed,SPNF-PEACE-237,
springfield-ci-audience-qa,Microsoft.ContainerInstance/containerGroups,Shelbyville,Lisa,qa,NUCLEAR_OPS,2024-08-29,2025-02-22,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,resourcegroup-qa-miss,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/resourcegroup-qa-miss/providers/Microsoft.ContainerInstance/containerGroups/springfield-ci-audience-qa,Premium,Stopped,succeeded,,205.76,UNKNOWN,yes,False,nsg-qa-4,false,Not Configured,SystemAssigned,Wave 2,NotStarted,SPNF-IMPACT-632,
springfield-lb-home-qa,Microsoft.Network/loadBalancers,westus,Marge,qa,,2023-11-17,2023-11-19,"env=qa,owner=marge,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,Marge-qa-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Marge-qa-rg/providers/Microsoft.Network/loadBalancers/springfield-lb-home-qa,Premium,Failed,Succeeded,,214.4,UNKNOWN,0,True,,disabled,Not Configured,None,Wave 1,completed,SPNF-OWN-631,
springfield-ci-red-PROD,Microsoft.ContainerInstance/containerGroups,Shelbyville,Milhouse,PROD,CC003,2023-06-29,2024-02-28,"Environment=PROD,Owner=Milhouse,CostCenter=CC003",a1b2c3d4-e5f6-7890-abcd-ef1234567890,Milhouse-PROD-rg,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/Milhouse-PROD-rg/providers/Microsoft.ContainerInstance/containerGroups/springfield-ci-red-PROD,Premium,running,Failed,,564.61,,false,false,nsg-PROD-9,no,enabled,SystemAssigned,Wave 2,Failed,SPNF-TRAINING-129,
lbuatbed2,Microsoft.Network/loadBalancers,east-us,Lisa,uat,CC002,2023-09-22,2024-12-25,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,RG-UAT-LISA,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/RG-UAT-LISA/providers/Microsoft.Network/loadBalancers/lbuatbed2,Basic,Failed,Succeeded,,176.21,,True,True,nsg-uat-2,1,enabled,system-assigned,Wave 1,InProgress,SPNF-CENTURY-064,"res-material-832,res-miss-247,res-on-819"
springfield-ci-sort-STAGING,Microsoft.ContainerInstance/containerGroups,uk-south,Homer,STAGING,CC003,2025-04-02,2025-06-02,"env=staging,owner=homer,department=nuclear",b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-STAGING-HOMER,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-STAGING-HOMER/providers/Microsoft.ContainerInstance/containerGroups/springfield-ci-sort-STAGING,Standard,Running,succeeded,,268.92,,no,0,nsg-STAGING-8,yes,Enabled,None,Wave 4,completed,SPNF-FREE-845,res-else-514
springfield-sa-term-Test,Microsoft.Storage/storageAccounts,Springfield,Homer,Test,CC002,2025-06-22,2025-06-22,"owner=Homer,env=Test,cost_center=CC002,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,Homer-Test-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Homer-Test-rg/providers/Microsoft.Storage/storageAccounts/springfield-sa-term-Test,Standard_GRS,Running,InProgress,,51.11,compliant,0,enabled,nsg-Test-7,true,Not Configured,SystemAssigned,Wave 2,completed,SPNF-RED-345,
springfield-vm-evening-Test,Microsoft.Compute/virtualMachines,westus,Lisa,Test,nuclear-ops,2024-05-09,2024-07-05,Environment:Test;Owner:Lisa;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,rg-Test-lisa,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg-Test-lisa/providers/Microsoft.Compute/virtualMachines/springfield-vm-evening-Test,Standard_D8s_v3,running,succeeded,,419.52,,False,True,nsg-Test-5,0,enabled,SystemAssigned,WAVE 2,IN PROGRESS,,
vnetstaginghimself37,Microsoft.Network/virtualNetworks,uk-south,Lisa,staging,NUCLEAR_OPS,2023-07-14,2024-02-20,,b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-staging-lisa,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-staging-lisa/providers/Microsoft.Network/virtualNetworks/vnetstaginghimself37,Standard,Running,Succeeded,,29.85,N/A,True,true,nsg-staging-8,false,Not Configured,UserAssigned,wave1,not started,,
sqlSTAGINGcrime65,Microsoft.Sql/servers,East US,Homer,STAGING,CC001,2024-10-01,2024-11-08,,c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-STAGING-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-STAGING-resources/providers/Microsoft.Sql/servers/sqlSTAGINGcrime65,GeneralPurpose,running,Failed,,283.02,compliant,true,false,nsg-STAGING-2,0,enabled,system-assigned,Wave 4,IN PROGRESS,,
lbuatbuild41,Microsoft.Network/loadBalancers,westus,Marge,uat,nuclear-ops,2023-11-12,2025-02-01,"env=uat,owner=marge,department=nuclear",a1b2c3d4-e5f6-7890-abcd-ef1234567890,resourcegroup-uat-candidate,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/resourcegroup-uat-candidate/providers/Microsoft.Network/loadBalancers/lbuatbuild41,Basic,Running,InProgress,,60.39,NonCompliant,disabled,False,,false,Not Configured,system-assigned,Wave 3,completed,SPNF-DIFFERENCE-500,res-pass-80
saproductionbar38,Microsoft.Storage/storageAccounts,eastus,Bart,production,CC002,2024-08-17,2024-09-16,"owner=Bart,env=production,cost_center=CC002,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-PRODUCTION-BART,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-PRODUCTION-BART/providers/Microsoft.Storage/storageAccounts/saproductionbar38,standard_lrs,STOPPED,succeeded,,244.03,,no,no,nsg-production-8,1,enabled,SystemAssigned,Wave 1,completed,SPNF-TASK-131,
nsgprodoften15,Microsoft.Network/networkSecurityGroups,UK South,Marge,prod,CC001,2024-02-10,2024-04-28,,b2c3d4e5-f6g7-8901-bcde-f12345678901,resourcegroup-prod-really,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/resourcegroup-prod-really/providers/Microsoft.Network/networkSecurityGroups/nsgprodoften15,Basic,STOPPED,Failed,,12.4,NonCompliant,false,False,nsg-prod-4,no,Enabled,UserAssigned,Wave 2,Complete,SPNF-WANT-731,
springfield-lb-word-qa,Microsoft.Network/loadBalancers,Shelbyville,Milhouse,qa,nuclear-ops,2024-11-16,2025-03-25,"owner=Milhouse,env=qa,cost_center=nuclear-ops,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-qa-better,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-qa-better/providers/Microsoft.Network/loadBalancers/springfield-lb-word-qa,Premium,STOPPED,InProgress,,340.6,Compliant,enabled,0,nsg-qa-9,True,Enabled,UserAssigned,Wave 3,Complete,SPNF-EXIST-962,
vnet-dev-sit-360,Microsoft.Network/virtualNetworks,uk-south,Ned,dev,CC001,2023-09-14,2024-09-18,"owner=Ned,env=dev,cost_center=CC001,backup=required",a1b2c3d4-e5f6-7890-abcd-ef1234567890,resourcegroup-dev-above,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/resourcegroup-dev-above/providers/Microsoft.Network/virtualNetworks/vnet-dev-sit-360,Basic,Updating,InProgress,,7.42,N/A,1,no,nsg-dev-10,disabled,Not Configured,UserAssigned,wave1,Failed,SPNF-AND-301,
sastagingtable44,Microsoft.Storage/storageAccounts,East US,Marge,staging,,2025-06-22,2025-06-23,"owner=Marge,env=staging,cost_center=,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,RG-STAGING-MARGE,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/RG-STAGING-MARGE/providers/Microsoft.Storage/storageAccounts/sastagingtable44,Premium_LRS,Running,Succeeded,Marge-automation,93.43,,0,True,nsg-staging-10,0,Not Configured,system-assigned,Wave 3,Failed,SPNF-WANT-973,res-study-898
lopezplc-app-876,Microsoft.Web/sites,UK South,Homer,production,CC003,2025-04-27,2025-05-07,"Environment=production,Owner=Homer,CostCenter=CC003",b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-production-homer,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-production-homer/providers/Microsoft.Web/sites/lopezplc-app-876,Standard,STOPPED,InProgress,,153.66,UNKNOWN,false,false,nsg-production-1,true,Disabled,None,Wave 1,not started,SPNF-PROFESSOR-344,"res-task-188,res-adult-489,res-many-754"
kv-staging-discover-944,Microsoft.KeyVault/vaults,Springfield,Lisa,staging,CC001,2023-12-26,2024-11-06,Environment:staging;Owner:Lisa;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,rg-staging-lisa,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/rg-staging-lisa/providers/Microsoft.KeyVault/vaults/kv-staging-discover-944,Premium,Updating,succeeded,,22.28,UNKNOWN,no,false,nsg-staging-9,yes,Not Configured,system-assigned,WAVE 2,IN PROGRESS,SPNF-ACCEPT-539,
springfield-nsg-type-development,Microsoft.Network/networkSecurityGroups,UK South,Lisa,development,,2023-11-16,2024-12-02,"env=development,owner=lisa,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,Lisa-development-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Lisa-development-rg/providers/Microsoft.Network/networkSecurityGroups/springfield-nsg-type-development,Standard,Running,InProgress,,8.74,Compliant,0,disabled,nsg-development-7,false,,SystemAssigned,Wave 4,not started,SPNF-OFFICER-963,
cosmosPRODartist84,Microsoft.DocumentDB/databaseAccounts,westus,Homer,PROD,nuclear-ops,2025-03-25,2025-05-15,"env=prod,owner=homer,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-PROD-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-PROD-resources/providers/Microsoft.DocumentDB/databaseAccounts/cosmosPRODartist84,Premium,Updating,succeeded,,3320.69,N/A,disabled,disabled,nsg-PROD-3,true,Enabled,UserAssigned,Wave 2,Failed,SPNF-FINAL-339,
springfield-vm-interview-PROD,Microsoft.Compute/virtualMachines,westus,Apu,PROD,CC001,2025-04-18,2025-04-30,"Environment=PROD,Owner=Apu,CostCenter=CC001",c3d4e5f6-g7h8-9012-cdef-123456789012,Apu-PROD-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Apu-PROD-rg/providers/Microsoft.Compute/virtualMachines/springfield-vm-interview-PROD,Standard_D8s_v3,Failed,Succeeded,azure-site-recovery,2995.59,Non-Compliant,False,no,,disabled,enabled,None,Wave 4,Failed,,"res-seat-772,res-kitchen-584,res-especially-428"
springfield-cosmos-modern-test,Microsoft.DocumentDB/databaseAccounts,uk-south,Bart,test,CC002,2023-11-19,2025-06-21,"Environment=test,Owner=Bart,CostCenter=CC002",c3d4e5f6-g7h8-9012-cdef-123456789012,Bart-test-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Bart-test-rg/providers/Microsoft.DocumentDB/databaseAccounts/springfield-cosmos-modern-test,Basic,Updating,succeeded,,116.37,N/A,disabled,0,nsg-test-7,True,Enabled,UserAssigned,Wave 3,Complete,SPNF-ENVIRONMENT-414,"res-rock-739,res-career-233"
nsguatcreate66,Microsoft.Network/networkSecurityGroups,Shelbyville,Homer,uat,NUCLEAR_OPS,2023-07-25,2024-01-20,"owner=Homer,env=uat,cost_center=NUCLEAR_OPS,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-uat-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-uat-resources/providers/Microsoft.Network/networkSecurityGroups/nsguatcreate66,Basic,STOPPED,InProgress,,2.45,Compliant,True,true,,no,,SystemAssigned,Wave 3,NotStarted,SPNF-ENJOY-031,"res-size-107,res-any-694"
vmstagingaway24,Microsoft.Compute/virtualMachines,UK South,Marge,staging,,2024-09-12,2024-09-13,"owner=Marge,env=staging,cost_center=,backup=required",a1b2c3d4-e5f6-7890-abcd-ef1234567890,RG-STAGING-MARGE,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/RG-STAGING-MARGE/providers/Microsoft.Compute/virtualMachines/vmstagingaway24,Standard_D4s_v3,Stopped,InProgress,,830.96,Non-Compliant,yes,false,nsg-staging-8,false,,system-assigned,Wave 4,InProgress,SPNF-REACH-778,
vnetuatseries83,Microsoft.Network/virtualNetworks,eastus,Homer,uat,CC001,2023-10-16,2025-04-30,Environment:uat;Owner:Homer;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Homer-uat-rg,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/Homer-uat-rg/providers/Microsoft.Network/virtualNetworks/vnetuatseries83,Standard,Updating,InProgress,,29.39,Non-Compliant,false,no,nsg-uat-8,no,Enabled,system-assigned,WAVE 2,not started,SPNF-RAISE-083,
nguyen-jenkins-vm-601,Microsoft.Compute/virtualMachines,eastus,Ned,qa,NUCLEAR_OPS,2024-07-31,2025-04-21,,b2c3d4e5-f6g7-8901-bcde-f12345678901,resourcegroup-qa-receive,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/resourcegroup-qa-receive/providers/Microsoft.Compute/virtualMachines/nguyen-jenkins-vm-601,Standard_D4s_v3,running,succeeded,,437.76,UNKNOWN,false,yes,nsg-qa-1,1,enabled,system-assigned,wave1,Failed,,res-face-453
kvSTAGINGrecord60,Microsoft.KeyVault/vaults,eastus,Homer,STAGING,NUCLEAR_OPS,2025-04-20,2025-06-23,"env=staging,owner=homer,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-STAGING-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-STAGING-resources/providers/Microsoft.KeyVault/vaults/kvSTAGINGrecord60,Standard,STOPPED,Succeeded,,17.32,N/A,0,true,nsg-STAGING-8,true,Enabled,UserAssigned,Wave 2,IN PROGRESS,SPNF-EIGHT-883,
springfield-vnet-eye-Dev,Microsoft.Network/virtualNetworks,Springfield,Marge,Dev,CC001,2023-10-25,2023-12-11,Environment:Dev;Owner:Marge;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,rg-Dev-marge,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/rg-Dev-marge/providers/Microsoft.Network/virtualNetworks/springfield-vnet-eye-Dev,Standard,running,succeeded,,27.53,,true,1,nsg-Dev-5,1,enabled,None,WAVE 2,not started,,"res-station-425,res-visit-556,res-these-662"
cosmosqasmile35,Microsoft.DocumentDB/databaseAccounts,westus,Marge,qa,CC001,2024-01-30,2024-09-02,Environment:qa;Owner:Marge;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,springfield-qa-resources,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/springfield-qa-resources/providers/Microsoft.DocumentDB/databaseAccounts/cosmosqasmile35,Standard,Stopped,succeeded,,575.26,UNKNOWN,enabled,0,,False,Not Configured,None,Wave 3,IN PROGRESS,SPNF-COST-545,
springfield-nsg-address-STAGING,Microsoft.Network/networkSecurityGroups,Springfield,Lisa,STAGING,CC001,2024-06-10,2024-10-23,"owner=Lisa,env=STAGING,cost_center=CC001,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,RG-STAGING-LISA,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/RG-STAGING-LISA/providers/Microsoft.Network/networkSecurityGroups/springfield-nsg-address-STAGING,Premium,STOPPED,succeeded,,5.76,Compliant,enabled,false,nsg-STAGING-3,True,enabled,system-assigned,Wave 3,NotStarted,,
lb-Dev-floor-709,Microsoft.Network/loadBalancers,Shelbyville,Bart,Dev,CC003,2024-06-28,2024-11-26,,b2c3d4e5-f6g7-8901-bcde-f12345678901,Bart-Dev-rg,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/Bart-Dev-rg/providers/Microsoft.Network/loadBalancers/lb-Dev-floor-709,Standard,Running,InProgress,,236.78,Non-Compliant,1,1,,yes,Not Configured,system-assigned,Wave 4,NotStarted,,
springfield-vm-media-STAGING,Microsoft.Compute/virtualMachines,uk-south,Milhouse,STAGING,NUCLEAR_OPS,2025-02-19,2025-04-05,,c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-STAGING-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-STAGING-resources/providers/Microsoft.Compute/virtualMachines/springfield-vm-media-STAGING,Standard_D8s_v3,Failed,Succeeded,,656.79,N/A,disabled,False,nsg-STAGING-7,disabled,Not Configured,UserAssigned,WAVE 2,completed,SPNF-QUITE-808,
"hicks,villaandrodriguez-app-457",Microsoft.Web/sites,East US,Homer,development,NUCLEAR_OPS,2024-04-07,2025-05-17,"owner=Homer,env=development,cost_center=NUCLEAR_OPS,backup=required",a1b2c3d4-e5f6-7890-abcd-ef1234567890,springfield-development-resources,"/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/springfield-development-resources/providers/Microsoft.Web/sites/hicks,villaandrodriguez-app-457",Basic,Updating,Failed,,82.19,Compliant,0,False,nsg-development-7,enabled,Enabled,system-assigned,Wave 3,InProgress,SPNF-ENVIRONMENTAL-256,
"black,collinsandpowell-cosmos-557",Microsoft.DocumentDB/databaseAccounts,Springfield,Lisa,uat,,2024-09-06,2024-10-17,,c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-uat-at,"/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-uat-at/providers/Microsoft.DocumentDB/databaseAccounts/black,collinsandpowell-cosmos-557",Standard,Running,Succeeded,,408.06,NonCompliant,yes,disabled,nsg-uat-4,False,enabled,UserAssigned,wave1,completed,SPNF-EFFORT-743,
toddltd-lb-419,Microsoft.Network/loadBalancers,westus,Homer,STAGING,NUCLEAR_OPS,2024-08-28,2025-04-23,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,rg-STAGING-homer,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg-STAGING-homer/providers/Microsoft.Network/loadBalancers/toddltd-lb-419,Premium,Updating,succeeded,,294.51,UNKNOWN,enabled,1,nsg-STAGING-4,disabled,Not Configured,SystemAssigned,wave1,NotStarted,SPNF-PAPER-047,
kvDevwindow74,Microsoft.KeyVault/vaults,Springfield,Apu,Dev,CC001,2023-10-17,2023-11-01,"owner=Apu,env=Dev,cost_center=CC001,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-DEV-APU,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-DEV-APU/providers/Microsoft.KeyVault/vaults/kvDevwindow74,Basic,Updating,InProgress,,6.07,UNKNOWN,True,yes,,false,Enabled,UserAssigned,Wave 2,InProgress,,
springfield-kv-road-staging,Microsoft.KeyVault/vaults,eastus,Marge,staging,NUCLEAR_OPS,2023-09-16,2025-04-07,"owner=Marge,env=staging,cost_center=NUCLEAR_OPS,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,Marge-staging-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Marge-staging-rg/providers/Microsoft.KeyVault/vaults/springfield-kv-road-staging,Premium,Running,Failed,,14.91,compliant,true,1,nsg-staging-6,0,Disabled,None,Wave 4,Failed,SPNF-FOLLOW-614,
sql-Test-set-536,Microsoft.Sql/servers,UK South,Lisa,Test,CC002,2024-10-24,2025-03-29,Environment:Test;Owner:Lisa;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-Test-decision,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-Test-decision/providers/Microsoft.Sql/servers/sql-Test-set-536,Standard,running,InProgress,,1096.87,,true,true,nsg-Test-10,enabled,Not Configured,system-assigned,WAVE 2,IN PROGRESS,SPNF-RELATIONSHIP-803,
springfield-nsg-other-uat,Microsoft.Network/networkSecurityGroups,uksouth,Homer,uat,CC003,2023-12-31,2024-09-08,,c3d4e5f6-g7h8-9012-cdef-123456789012,Homer-uat-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Homer-uat-rg/providers/Microsoft.Network/networkSecurityGroups/springfield-nsg-other-uat,Basic,Stopped,InProgress,,7.21,UNKNOWN,no,yes,nsg-uat-5,no,Disabled,system-assigned,Wave 3,not started,SPNF-ANSWER-103,"res-toward-512,res-great-739"
